bin,brand,sub_brand,type,sub_type,bank,country,country_code,latitude,longitude,url
487604,VISA,,,,,Belgium,BE,50.8333,4,https://binlists.com/487604
489100,VISA,,CREDIT,CLASSIC,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/489100
489101,VISA,,,,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/489101
489102,VISA,,,,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/489102
489103,VISA,,,,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/489103
489104,VISA,,CREDIT,PREMIER,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/489104
489105,VISA,,CREDIT,CLASSIC,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/489105
489106,VISA,,,,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/489106
489107,VISA,,CREDIT,CLASSIC,RECORD BANQUE / RECORD BANK,Belgium,BE,50.8333,4,https://binlists.com/489107
489108,VISA,,CREDIT,CLASSIC,"KBC CONSUMER FINANCE, N.V.",Belgium,BE,50.8333,4,https://binlists.com/489108
489109,VISA,,,,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/489109
489110,VISA,,,,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/489110
489111,VISA,,,,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/489111
489112,VISA,,,,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/489112
489113,VISA,,CREDIT,CLASSIC,KBC BANK N.V.,Belgium,BE,50.8333,4,https://binlists.com/489113
489114,VISA,,CREDIT,CLASSIC,"AXA BANK EUROPE, S.A.",Belgium,BE,50.8333,4,https://binlists.com/489114
489115,VISA,,CREDIT,BUSINESS,"AXA BANK EUROPE, S.A.",Belgium,BE,50.8333,4,https://binlists.com/489115
489116,VISA,,CREDIT,CLASSIC,"CBC BANQUE, S.A.",Belgium,BE,50.8333,4,https://binlists.com/489116
489117,VISA,,CREDIT,CLASSIC,CENTEA,Belgium,BE,50.8333,4,https://binlists.com/489117
490930,VISA,,CREDIT,GOLD PREMIUM,CITIBANK,Belgium,BE,50.8333,4,https://binlists.com/490930
490931,VISA,,CREDIT,CLASSIC,CITIBANK,Belgium,BE,50.8333,4,https://binlists.com/490931
490932,VISA,,CREDIT,CLASSIC,CITIBANK,Belgium,BE,50.8333,4,https://binlists.com/490932
490933,VISA,,CREDIT,GOLD PREMIUM,CITIBANK,Belgium,BE,50.8333,4,https://binlists.com/490933
491832,VISA,,CREDIT,PREMIER,CITIBANK,Belgium,BE,50.8333,4,https://binlists.com/491832
491833,VISA,,CREDIT,PREMIER,CITIBANK,Belgium,BE,50.8333,4,https://binlists.com/491833
493400,VISA,,,,EUFISERV,Belgium,BE,50.8333,4,https://binlists.com/493400
493406,VISA,,,,EUFISERV,Belgium,BE,50.8333,4,https://binlists.com/493406
494003,VISA,,DEBIT,INFINITE,VISALUX S.C.,Belgium,BE,50.8333,4,https://binlists.com/494003
494043,VISA,,CREDIT,PREMIER,,Belgium,BE,50.8333,4,https://binlists.com/494043
494099,VISA,,,,BANK CARD COMPANY,Belgium,BE,50.8333,4,https://binlists.com/494099
510245,MASTERCARD,,CREDIT,,EUROPAY BELGIUM S.C.R.L.,Belgium,BE,50.8333,4,https://binlists.com/510245
510246,MASTERCARD,,CREDIT,STANDARD,EUROPAY BELGIUM S.C.R.L.,Belgium,BE,50.8333,4,https://binlists.com/510246
511865,MASTERCARD,,DEBIT,PREPAID,,Belgium,BE,50.8333,4,https://binlists.com/511865
512593,MASTERCARD,,CREDIT,,EUROPAY BELGIUM S.C.R.L.,Belgium,BE,50.8333,4,https://binlists.com/512593
512668,MASTERCARD,,CREDIT,,INTERNATIONAL CARD SERVICES BV,Belgium,BE,50.8333,4,https://binlists.com/512668
512715,MASTERCARD,,CREDIT,GOLD,INTERNATIONAL CARD SERVICES BV,Belgium,BE,50.8333,4,https://binlists.com/512715
513491,MASTERCARD,,CREDIT,,"BUY WAY PERSONAL FINANCE, S.A.",Belgium,BE,50.8333,4,https://binlists.com/513491
516441,MASTERCARD,,CREDIT,PLATINUM,EUROPAY BELGIUM S.C.R.L.,Belgium,BE,50.8333,4,https://binlists.com/516441
516548,MASTERCARD,,DEBIT,,,Belgium,BE,50.8333,4,https://binlists.com/516548
517535,MASTERCARD,,CREDIT,,EUROPAY BELGIUM S.C.R.L.,Belgium,BE,50.8333,4,https://binlists.com/517535
517854,MASTERCARD,,CREDIT,,INTERNATIONAL CARD SERVICES BV,Belgium,BE,50.8333,4,https://binlists.com/517854
519367,MASTERCARD,,CREDIT,,EUROPAY BELGIUM S.C.R.L.,Belgium,BE,50.8333,4,https://binlists.com/519367
519376,MASTERCARD,,CREDIT,,EUROPAY BELGIUM S.C.R.L.,Belgium,BE,50.8333,4,https://binlists.com/519376
519377,MASTERCARD,,,,,Belgium,BE,50.8333,4,https://binlists.com/519377
520697,MASTERCARD,,CREDIT,STANDARD,EUROPAY BELGIUM S.C.R.L.,Belgium,BE,50.8333,4,https://binlists.com/520697
520914,MASTERCARD,,,,"BANK CARD COMPANY, S.A.",Belgium,BE,50.8333,4,https://binlists.com/520914
520984,MASTERCARD,,CREDIT,GOLD,INTERNATIONAL CARD SERVICES BV,Belgium,BE,50.8333,4,https://binlists.com/520984
521142,MASTERCARD,,,,,Belgium,BE,50.8333,4,https://binlists.com/521142
521890,MASTERCARD,,CREDIT,PLATINUM,EUROPAY BELGIUM S.C.R.L.,Belgium,BE,50.8333,4,https://binlists.com/521890
522348,MASTERCARD,,,,,Belgium,BE,50.8333,4,https://binlists.com/522348
522354,MASTERCARD,,,,,Belgium,BE,50.8333,4,https://binlists.com/522354
525444,MASTERCARD,,,,,Belgium,BE,50.8333,4,https://binlists.com/525444
525636,MASTERCARD,,CREDIT,,EUROPAY BELGIUM S.C.R.L.,Belgium,BE,50.8333,4,https://binlists.com/525636
525665,MASTERCARD,,CREDIT,STANDARD,INTERNATIONAL CARD SERVICES BV,Belgium,BE,50.8333,4,https://binlists.com/525665
526726,MASTERCARD,,DEBIT,PREPAID,"BANCA MONTE PASCHI BELGIO, S.A.",Belgium,BE,50.8333,4,https://binlists.com/526726
527534,MASTERCARD,,CREDIT,,"BUY WAY PERSONAL FINANCE, S.A.",Belgium,BE,50.8333,4,https://binlists.com/527534
528543,MASTERCARD,,,,,Belgium,BE,50.8333,4,https://binlists.com/528543
529036,MASTERCARD,,,,,Belgium,BE,50.8333,4,https://binlists.com/529036
529585,MASTERCARD,,DEBIT,PREPAID,"AXA BANK EUROPE, N.V.",Belgium,BE,50.8333,4,https://binlists.com/529585
530115,MASTERCARD,,DEBIT,PREPAID,"BUY WAY PERSONAL FINANCE, S.A.",Belgium,BE,50.8333,4,https://binlists.com/530115
530558,MASTERCARD,,DEBIT,PREPAID,,Belgium,BE,50.8333,4,https://binlists.com/530558
530700,MASTERCARD,,DEBIT,PREPAID,"BUY WAY PERSONAL FINANCE, S.A.",Belgium,BE,50.8333,4,https://binlists.com/530700
530784,MASTERCARD,,CREDIT,GOLD,EUROPAY BELGIUM S.C.R.L.,Belgium,BE,50.8333,4,https://binlists.com/530784
531179,MASTERCARD,,DEBIT,PREPAID,EUROPAY BELGIUM S.C.R.L.,Belgium,BE,50.8333,4,https://binlists.com/531179
