bin,brand,sub_brand,type,sub_type,bank,country,country_code,latitude,longitude,url
491045,VISA,,DEBIT,CLASSIC,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/491045
491046,VISA,,DEBIT,CLASSIC,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/491046
491047,VISA,,DEBIT,CLASSIC,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/491047
491048,VISA,,DEBIT,CLASSIC,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/491048
491049,VISA,,DEBIT,CLASSIC,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/491049
491680,VISA,,DEBIT,CLASSIC,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/491680
491686,VISA,,,,"INTERNATIONAL BANK OF ASIA, LTD.",China,CN,35,105,https://binlists.com/491686
491724,VISA,,,,"BANK OF AMERICA (ASIA), LTD.",China,CN,35,105,https://binlists.com/491724
491881,VISA,,,,"HANG SENG BANK, LTD.",China,CN,35,105,https://binlists.com/491881
492440,VISA,,,,"BOC CREDIT CARD (INTERNATIONAL), LTD.",China,CN,35,105,https://binlists.com/492440
492442,VISA,,,,"BOC CREDIT CARD (INTERNATIONAL), LTD.",China,CN,35,105,https://binlists.com/492442
492463,VISA,,,,"HANG SENG BANK, LTD.",China,CN,35,105,https://binlists.com/492463
493427,VISA,,CREDIT,CLASSIC,"CHINA GUANGFA BANK CO., LTD.",China,CN,35,105,https://binlists.com/493427
493472,VISA,,,,BANK OF CHINA,China,CN,35,105,https://binlists.com/493472
493728,VISA,,,,"HONGKONG AND SHANGHAI BANKING CORP., LTD.",China,CN,35,105,https://binlists.com/493728
493776,VISA,,,,"BOC CREDIT CARD (INTERNATIONAL), LTD.",China,CN,35,105,https://binlists.com/493776
493777,VISA,,,,"BOC CREDIT CARD (INTERNATIONAL), LTD.",China,CN,35,105,https://binlists.com/493777
493780,VISA,,CREDIT,CLASSIC,"HONGKONG AND SHANGHAI BANKING CORP., LTD.",China,CN,35,105,https://binlists.com/493780
493808,VISA,,,,BANK OF CHINA,China,CN,35,105,https://binlists.com/493808
493809,VISA,,CREDIT,CLASSIC,BANK OF CHINA,China,CN,35,105,https://binlists.com/493809
493878,VISA,,CREDIT,CLASSIC,"BOC CREDIT CARD (INTERNATIONAL), LTD.",China,CN,35,105,https://binlists.com/493878
493898,VISA,,CREDIT,PREMIER,"BOC CREDIT CARD (INTERNATIONAL), LTD.",China,CN,35,105,https://binlists.com/493898
494031,VISA,,,,"HONGKONG AND SHANGHAI BANKING CORP., LTD.",China,CN,35,105,https://binlists.com/494031
